Aspect,Elevation,Hillshade_9am,Hillshade_9am,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Slope,Soil_Type10,Soil_Type23,Soil_Type29,Soil_Type3,Soil_Type4,Vertical_Distance_To_Hydrology,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Cover_Type
1.3770852782667102,-1.0693015061994036,-2.1576560074289066,-0.17588487566891392,-0.6226594014857987,0.1897220154511156,-0.42903015835574465,0.8910181399126406,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.6912901622120436,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,6
-0.8709730039904646,-0.01921611114532748,0.6044812070357539,-1.878586184668625,0.18145011385242507,-0.22889760181550037,-1.1404757518163067,1.127639662473939,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.31787605791549034,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,5
-0.4539944516363112,-1.4624841655347196,1.327898096538403,-1.9222451925916944,-1.3536680517932749,-0.5143200681336476,-0.7858774739376493,2.1924365139997817,-0.40410473238685235,-0.30686403496757436,3.8272867924238234,-0.24138706787115397,-0.2296552075619304,0.18799289120364565,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
0.11708487006611633,1.1747165982997179,0.5058334493763017,1.1338853620231715,-0.31654952916954304,0.6321268382442439,0.7247261834101193,-0.5287109954551497,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.2016566089318883,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
-1.3604695654496881,-1.5871518380068932,-0.579291884877672,-0.8744290024380261,-0.6665199205042472,-1.085165000769942,-0.9080751891474191,0.29946433350939466,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.6624837278133878,0.028732993651662295,0.5058334493763017,0.47900024317712875,0.4948700726717555,-0.048130039814007104,0.6617531277191949,-1.2385755631390447,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.2990689839657718,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,3
1.2955025180235065,-0.0575753949829193,-1.9932430779964863,0.2170461956387117,0.5725397417669248,0.13263752218748617,0.12873119204958527,0.6543966173513422,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.39905303711039325,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,6
-0.8891025062667322,0.11504138228624389,0.5715986211492698,-0.3068618994381224,0.5926424796503804,0.8557077701934592,-0.9785450371825012,-0.41040023417450044,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,1.259529016576364,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,5
1.5583803010293857,-1.0716989614392531,-0.4477615413317358,0.43534123525405927,-0.5842814473446561,-1.085165000769942,-0.6044550992090338,-0.8836432792970972,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.3270879357024384,-0.6761188468640874,1.1634851671059827,0.12972817979257267,-1.1891911054740927,-0.25268280734201265,-0.7049121166207465,0.18115357222874548,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.07177344222004364,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,3
-1.0160090222006048,-0.5106944353144727,0.17700759051146123,-1.878586184668625,0.08459146768668449,-0.7664432467146777,-0.34281704639793154,1.0093289011932898,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.33153977564373294,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,6
-0.263634677735502,1.4815908690004524,0.7360115505816901,0.6972952827924763,1.0614017766600494,-0.6570313012927212,1.5298816811726519,-0.8836432792970972,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.8997786300080534,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,7
-1.1610450404107453,1.8531964311771232,0.14412500462497715,-0.04490785189970537,-0.4865090403660312,0.50844376950638,-0.22211868965699322,-0.7653325180164481,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.33153977564373294,-0.5593991287234382,5.414405735968095,-0.8509167368458972,7
0.27118563941439044,0.0934642851275985,0.11124241873849311,1.352180401638519,0.46837100909810947,0.2325353853988377,-0.6771739849473632,0.6543966173513422,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,4.142724002653588,-0.2296552075619304,0.642583974695102,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,5
-0.7440664880565918,1.0860107544252868,0.5058334493763017,0.43534123525405927,0.5277654619355919,0.7415387836662003,-1.1764603550682633,-1.2385755631390447,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.753660067457228,-0.5593991287234382,5.414405735968095,-0.8509167368458972,1
-0.12766341066349546,-1.6135238456452374,1.0319548235600466,-0.35052090736119196,-1.0786260471150868,-0.6808165068192336,-0.9538056224467809,2.0741257527191324,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.12305130784772333,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,3
-0.3542821891168397,-1.0357371328415108,1.327898096538403,-0.52515693905347,-0.10364325976749061,0.2325353853988377,-0.5924602314583817,1.127639662473939,-0.40410473238685235,-0.30686403496757436,3.8272867924238234,-0.24138706787115397,-0.2296552075619304,1.1945874332204418,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.5174477096032476,-1.4672790760144188,1.327898096538403,-1.7039501529763468,-1.3427029220386626,-0.5714045613972771,-0.7648864553740078,1.8375042301578342,-0.40410473238685235,-0.30686403496757436,3.8272867924238234,-0.24138706787115397,-0.2296552075619304,0.1555220995256845,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.8256492482997957,1.577489078594432,0.5058334493763017,0.3043642114848507,-0.7889638694307495,1.4122815795138464,-0.6636797587278794,-1.1202648018583956,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-1.2894281301435873,-0.5593991287234382,5.414405735968095,-0.8509167368458972,7
-0.4177354470837761,-1.119648066236243,1.3607806824248871,-1.0054060262072346,0.24724089238009792,-0.371608834974574,-0.9095745476162507,1.4825719463158866,-0.40410473238685235,-0.30686403496757436,3.8272867924238234,-0.24138706787115397,-0.2296552075619304,0.12305130784772333,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.8709730039904646,0.062297367009555134,0.5387160352627858,-0.04490785189970537,-0.6327107704275264,1.2172428941964457,-1.1787093927715107,-0.7653325180164481,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.13671502557596596,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,5
-0.2908289311499033,1.0716260229861898,0.7360115505816901,0.6536362748694068,1.2304475270436532,0.9032781812464837,1.8574915066123416,-0.8836432792970972,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.4614229423555776,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,1
-1.242627800653949,-0.537066442952817,-0.8423525719695444,-2.3588352718223895,-0.9415619251824351,0.13263752218748617,-0.18838312410828376,1.4825719463158866,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.09058051616976218,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,3
1.268308264609105,-1.1795844472324801,-3.111250998136944,-0.35052090736119196,-0.779826261301906,-0.31452434171094457,-0.4012920266823613,1.719193468877185,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.642583974695102,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,3
0.20773238144745404,1.038061649628297,0.3743031058303655,1.26486238579238,1.0641430590987024,-0.7997425344517949,0.7269752211133665,-0.17377871161320207,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-1.029661796719898,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,7
-0.39960594480750855,-0.9158643708490363,1.3607806824248871,-1.5729731292071383,0.36511603724217845,-0.07667228644582183,-1.0032844519182214,2.1924365139997817,-0.40410473238685235,-0.30686403496757436,3.8272867924238234,-0.24138706787115397,-0.2296552075619304,1.2432936207373835,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-1.088527031305675,0.5369935044997539,0.24277276228442932,-0.13222586774584438,-0.11917719358652448,1.9260420188865115,1.1692859694186686,-0.6470217567357989,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,3.1428349338981114,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,2
0.8694592145312192,-1.0237498566422634,-0.8752351578560285,1.26486238579238,-0.9634921846916594,1.0364753321949525,-1.2011997698039836,-0.2920894728938513,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-2.701907568134898,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,3
1.4224090339573792,0.047912635570458204,-1.4342391179262572,0.12972817979257267,-0.4490448470377731,-0.5714045613972771,0.4278532065814759,0.18115357222874548,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.6724830882623252,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
-0.28176418001176956,-1.0932760585978984,1.262132924765435,-0.08856685982277489,-0.4883365619917999,1.2885985107759825,-0.19288119951477833,0.7727073786319915,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,1.3082352040933058,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.6806132300896555,0.9157914323959732,0.9333070659005944,-0.35052090736119196,1.2651704379332585,0.12788048108218372,0.8401767855101472,-0.0554679503325529,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.42895215067761644,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
-0.33615268684057215,0.39554364534863407,1.0648374094465307,0.3043642114848507,3.2781855087174705,-0.48102078039653046,1.3649522496011834,-0.17377871161320207,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.03930265054208248,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,2
-0.5265124607413814,-1.282675022546008,1.2292503388789509,-0.6997929707457481,-0.9159766224216734,-1.085165000769942,-0.3915461966349563,0.7727073786319915,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,4.142724002653588,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
1.2864377668853726,0.5897375197764426,-1.5986520473586776,0.43534123525405927,-0.31472200754377433,1.2029717708805383,-0.9283165284766448,0.29946433350939466,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,1.844003266779665,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,2
-0.7440664880565918,-0.21820489605283505,0.8017767223546582,-0.3068618994381224,-0.7131217219613488,-1.085165000769942,-0.2685988021907707,-0.2920894728938513,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,5
-0.7803254926091269,-3.646922653157131e-05,0.8675418941276263,-1.3983370975148603,0.4948700726717555,0.3467043719260966,-1.0617594322026511,0.8910181399126406,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.36658224543243206,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,5
-0.735001736918458,-1.0740964166791025,0.7688941364681742,-0.13222586774584438,-0.37320269956837243,-1.085165000769942,-1.1697132419585214,-0.41040023417450044,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.11859865952536168,-0.7911966983768629,0.9990722376735626,0.5663182590232678,0.04164470948112027,0.1897220154511156,-0.3915461966349563,0.4177750947900439,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,4.142724002653588,-0.2296552075619304,-0.006831858864121316,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,3
1.5039917942005832,0.7000204608095192,-0.9410003296289966,0.2170461956387117,0.47202605234964684,-0.5714045613972771,-0.023453692536815222,-0.2920894728938513,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.2665981922878106,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,1
-1.170109791548879,-0.19662779889418966,0.11124241873849311,-0.21954388359198343,0.8950973087150986,-0.5714045613972771,0.38512149021977726,-0.5287109954551497,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.2016566089318883,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,6
0.0355021098229124,0.5489807806990014,0.4729508634898177,1.002908338253963,0.6620883014295906,-0.371608834974574,-0.10366937061930219,-1.1202648018583956,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,4.35435368793165,-0.5425999215504805,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
-1.05226802675314,1.25862753169445,0.30853793405739743,-0.13222586774584438,-1.1818810189710178,0.48941560508517024,2.5749345339482295,-0.6470217567357989,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.20422828704262624,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,1
-0.13672816180162922,-1.4624841655347196,1.1306025812194986,0.17338718771564218,-1.0201453550904889,-0.25268280734201265,-1.0070328480903001,1.127639662473939,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,1.3082352040933058,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,3
-0.8075197460235282,-0.05278048450322032,0.8017767223546582,-1.4856551133609992,-0.4490448470377731,-0.3573377116586666,-1.1764603550682633,0.8910181399126406,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.447759224627335,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,5
1.7668695772064624,0.18217012900202958,-0.18470085423986335,0.34802321940792025,-0.32660089811127085,2.002154676571351,-0.9305655661798921,-1.0019540405777465,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.8997786300080534,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
1.78499907948273,-1.1915717234317276,-0.34911378367228363,0.08606917186950316,-0.676571289445975,-1.085165000769942,-0.44402374304405995,-0.6470217567357989,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.22737567318296692,1.1627293221004704,1.0319548235600466,0.47900024317712875,0.3523233858617976,0.9936619622472304,-0.3090814808492221,-0.0554679503325529,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.39905303711039325,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,1
-0.263634677735502,-1.08608369287835,1.1963677529924668,0.12972817979257267,-0.46823382410834435,0.12788048108218372,-0.2970866130985698,0.536085856070693,-0.40410473238685235,-0.30686403496757436,3.8272867924238234,-0.24138706787115397,-0.2296552075619304,1.0322334748306359,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
1.8121933328971314,-0.46993769623703135,-0.579291884877672,-0.3941799152842615,-0.3055843994149309,1.345683004039612,-0.6164499669596861,-0.17377871161320207,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,1.9089448501355872,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,3
1.7578048260683288,0.630494258853884,-0.31623119778579956,0.17338718771564218,-0.6875364192005872,1.0555034966161623,1.010353971722526,-0.7653325180164481,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.642583974695102,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
0.2802503905525242,0.9181888876358226,0.07835983285200906,1.352180401638519,-0.25441379389340757,-0.6808165068192336,0.8476735778543049,0.7727073786319915,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,4.35435368793165,-0.47765833819455816,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
0.6790994406304101,-0.42678350191974057,-0.020287924807443094,1.090226354100102,-0.6327107704275264,1.345683004039612,-0.728901852122051,-1.356886324419694,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.837408724762869,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,3
-0.7168722346421905,-0.546656263912215,0.4400682776033336,0.5226592511001983,0.7598607084082155,-0.7997425344517949,0.5230624693522782,-1.356886324419694,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,6
1.386150029404844,1.7093491167861539,-1.1382958449479008,0.39168222733098973,-0.9150628616087891,2.2447637729417758,0.337891698451584,-0.17377871161320207,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.7075255580510242,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,7
-0.19111666863043184,-1.0693015061994036,0.703128964695206,0.7846132986386154,-0.6363658136790639,-1.085165000769942,-0.6546836079148902,-0.8836432792970972,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-1.1247860358582102,-1.297059753985105,0.20989017639794527,-0.13222586774584438,0.05809240411303848,-0.9424537676108685,-0.7423960783415349,-0.6470217567357989,-0.40410473238685235,-0.30686403496757436,3.8272867924238234,-0.24138706787115397,-0.2296552075619304,-0.6887184841013058,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
0.19866763030932025,0.9373685295546186,0.4071856917168496,1.26486238579238,3.0497453054963843,-0.6332460957662089,1.466158946247312,-0.2920894728938513,-0.40410473238685235,3.258772244540379,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.6724830882623252,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,1
-0.8256492482997957,-1.0405320433212097,0.7688941364681742,-0.9617470182841651,-0.7496721544767226,-0.9424537676108685,-1.190704260522163,0.4177750947900439,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.7374246716182475,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,3
1.2864377668853726,1.038061649628297,-1.204061016720869,0.5663182590232678,-0.10272949895460627,1.1316161543010015,1.4938970779206953,-0.17377871161320207,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.13928670368670393,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,1
-1.3514048143115545,-1.165199715793383,-0.7108222284236082,-1.1800420578995128,-0.779826261301906,-1.085165000769942,-0.998036697277311,0.536085856070693,2.47460601140076,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
1.4042795316811116,0.7839313942042513,-1.9603604921100022,-0.13222586774584438,1.076021949666199,-0.44772149265941324,0.9863642362212216,0.7727073786319915,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.0230672547031019,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,1
0.3527683996575943,-0.6329646525467966,-0.18470085423986335,1.4394984174846581,-0.1374524098442114,0.0565248645026469,-0.3368196125226054,0.8910181399126406,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,4.142724002653588,-0.2296552075619304,-1.841431588668927,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,3
1.3045672691616401,-1.400150329298633,-0.546409298991188,0.7409542907155459,-0.7926189126822869,-1.085165000769942,-0.530236855001873,-0.8836432792970972,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.834837046652131,-0.5593991287234382,-0.18469247573320255,-0.8509167368458972,4
-0.28176418001176956,-0.06716521594231725,1.0648374094465307,0.39168222733098973,-0.6089529892925335,-0.18132719076247583,-0.12166167224528057,-0.0554679503325529,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.28540526623752915,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,5
1.4858622919243156,1.356923196528279,-1.1382958449479008,0.12972817979257267,-1.187363583848324,1.7690596624115305,0.5852858458087868,-0.0554679503325529,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,2.0550634126864127,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,1
-0.9616205153718023,1.4024748460854193,0.4400682776033336,-0.3941799152842615,-0.15938266935343567,-0.9424537676108685,-0.3525628764453365,-0.2920894728938513,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.7861308591351892,-0.5593991287234382,5.414405735968095,-0.8509167368458972,7
-0.8347139994379295,-0.227794717012233,0.6044812070357539,-0.08856685982277489,-0.390564155013175,1.407524538408544,-0.6291945139447541,-0.6470217567357989,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.2665981922878106,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,3
0.14427912348051763,0.5489807806990014,0.30853793405739743,1.002908338253963,0.6538644541136315,1.4122815795138464,0.29665934055871684,-1.4751970857003431,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.12305130784772333,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
-0.3270879357024384,0.3451970853117948,0.9990722376735626,0.39168222733098973,0.7059488204480392,-0.371608834974574,-0.47251155395185906,-0.2920894728938513,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.7374246716182475,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,2
-1.0703975290294074,1.4408341299230112,0.17700759051146123,-1.0927240420533737,0.5780223066442308,0.0565248645026469,0.2614244165411759,0.29946433350939466,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.2016566089318883,-0.5593991287234382,5.414405735968095,-0.8509167368458972,1
-1.1247860358582102,1.5678992576350341,-0.18470085423986335,-1.878586184668625,-0.27908533584128487,0.0660389467132518,0.5373063748061777,1.0093289011932898,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,0.6263485788561214,-0.5593991287234382,-0.18469247573320255,1.1752031152974043,7
-1.170109791548879,1.5391297947568403,0.045477246965525006,-0.4814979311304005,0.8064625098653172,-0.8853692743472391,1.2337583835784245,-0.2920894728938513,-0.40410473238685235,-0.30686403496757436,-0.2612817001274941,-0.24138706787115397,-0.2296552075619304,-0.7861308591351892,1.7876323874190205,-0.18469247573320255,-0.8509167368458972,7
